file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-auth\auth-api\src\main\java\com\datahub\plugins\auth\authorization\Authorizer.java,com.datahub.plugins.auth.authorization.Authorizer,interface,10,12,2,10,6,1,0,8,15,1.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,1,0,0,0,0,1,0,0,6,22,5,0,0,0,0,1,0,1,0,1,0,1,0,0,78,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-jobs\mae-consumer\src\main\java\com\linkedin\metadata\kafka\hook\incident\IncidentsSummaryHook.java,com.linkedin.metadata.kafka.hook.incident.IncidentsSummaryHook,class,25,29,4,25,33,1,0,57,56,0.79464287,0.0,0.0,16,0,5,11,0,0,5,0,0,0,7,2,0,7,0,0,6,0,5,127,9,2,4,1,0,9,0,19,0,19,2,0,0,0,152,1,4
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\main\java\com\linkedin\datahub\graphql\types\view\DataHubViewMapper.java,com.linkedin.datahub.graphql.types.view.DataHubViewMapper,class,19,20,1,19,19,1,0,56,36,0.8888889,0.0,0.0,9,1,2,7,0,0,2,0,0,0,2,2,1,1,0,0,2,0,7,78,12,0,4,0,0,4,6,9,1,12,1,0,0,3,97,1,3
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\factories\src\main\java\com\linkedin\gms\factory\telemetry\ScheduledAnalyticsFactory.java,com.linkedin.gms.factory.telemetry.ScheduledAnalyticsFactory,class,12,12,0,12,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,17,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\main\java\com\linkedin\datahub\graphql\RelationshipKey.java,com.linkedin.datahub.graphql.RelationshipKey,class,3,3,0,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-auth\auth-api\src\main\java\com\datahub\plugins\PluginConstant.java,com.datahub.plugins.PluginConstant,class,0,0,0,0,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,13,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\openapi-servlet\models\src\main\java\io\datahubproject\openapi\v3\models\GenericEntityV3.java,io.datahubproject.openapi.v3.models.GenericEntityV3,class,7,10,3,7,2,4,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,0,1,0,0,0,2,0,0,1,2,11,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-frontend\app\client\KafkaTrackingProducer.java,client.KafkaTrackingProducer,class,14,16,2,14,10,1,0,31,6,0.7,0.0,0.0,5,2,3,2,0,0,3,0,0,0,4,1,0,4,0,0,4,0,19,64,3,0,0,0,0,22,0,9,0,9,2,0,0,2,42,1,2
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-integration\java\spark-lineage-legacy\src\main\java\datahub\spark\DatahubSparkListener.java,DatahubSparkListener$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-integration\java\spark-lineage-legacy\src\main\java\datahub\spark\DatahubSparkListener.java,DatahubSparkListener$Anonymous4,anonymous,5,5,0,5,5,1,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,2,2,0,4,0,3,1,4,3,0,0,1,33,-1,4
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-integration\java\spark-lineage-legacy\src\main\java\datahub\spark\DatahubSparkListener.java,DatahubSparkListener$Anonymous5,anonymous,5,5,0,5,4,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,3,0,0,2,0,3,1,3,2,0,0,0,27,-1,1
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\test\java\com\linkedin\datahub\graphql\resolvers\query\CreateQueryResolverTest.java,com.linkedin.datahub.graphql.resolvers.query.CreateQueryResolverTest,class,29,30,1,29,7,1,0,66,0,0.45000002,0.0,0.0,5,0,3,2,0,0,3,0,0,0,4,4,0,4,0,0,4,0,1,66,2,0,0,0,0,11,10,25,0,26,0,0,0,3,76,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\main\java\com\linkedin\datahub\graphql\types\dataplatform\mappers\DataPlatformPropertiesMapper.java,com.linkedin.datahub.graphql.types.dataplatform.mappers.DataPlatformPropertiesMapper,class,7,8,1,7,4,1,0,11,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,18,2,0,2,0,0,0,0,2,0,2,1,0,0,0,19,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\entity-registry\src\main\java\com\linkedin\metadata\models\registry\EntityRegistryException.java,com.linkedin.metadata.models.registry.EntityRegistryException,class,0,3,3,0,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\test\java\com\linkedin\datahub\graphql\resolvers\ingest\execution\GetIngestionExecutionRequestResolverTest.java,com.linkedin.datahub.graphql.resolvers.ingest.execution.GetIngestionExecutionRequestResolverTest,class,14,14,0,14,3,1,0,31,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,0,0,5,3,14,0,14,0,0,0,2,51,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\main\java\com\linkedin\datahub\graphql\types\query\QueryMapper.java,com.linkedin.datahub.graphql.types.query.QueryMapper,class,21,22,1,21,9,1,0,42,15,0.8333333,0.0,0.0,6,1,2,4,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,56,3,0,1,0,0,0,0,13,0,14,1,0,0,1,46,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\test\java\com\linkedin\datahub\graphql\resolvers\form\BatchRemoveFormResolverTest.java,com.linkedin.datahub.graphql.resolvers.form.BatchRemoveFormResolverTest,class,8,9,1,8,4,1,0,19,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,3,0,3,0,0,3,0,2,33,1,0,0,0,0,4,2,13,0,13,1,0,0,1,50,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\auth-impl\src\main\java\com\datahub\authorization\FilterUtils.java,com.datahub.authorization.FilterUtils,class,9,12,3,9,6,1,0,18,10,0.8,0.0,0.0,5,4,4,1,0,0,4,0,0,0,1,1,1,0,0,0,1,0,4,21,5,0,1,0,0,0,0,2,0,4,1,0,0,2,46,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-io\src\main\java\com\linkedin\metadata\timeline\MissingEntityAspect.java,com.linkedin.metadata.timeline.MissingEntityAspect,class,3,4,1,3,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\configuration\src\main\java\com\linkedin\metadata\config\search\custom\AutocompleteConfiguration.java,com.linkedin.metadata.config.search.custom.AutocompleteConfiguration$AutocompleteConfigurationBuilder,innerclass,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\schema-registry-api\src\main\java\io\datahubproject\openapi\schema\registry\Constants.java,io.datahubproject.openapi.schema.registry.Constants,class,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,16,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\test\java\com\linkedin\datahub\graphql\resolvers\group\RemoveGroupMembersResolverTest.java,com.linkedin.datahub.graphql.resolvers.group.RemoveGroupMembersResolverTest,class,11,11,0,11,4,1,0,21,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,7,3,0,7,0,0,2,0,4,47,0,0,0,0,0,3,0,13,0,13,0,0,0,2,55,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-io\src\test\java\com\linkedin\metadata\search\query\request\SearchQueryBuilderTest.java,com.linkedin.metadata.search.query.request.SearchQueryBuilderTest,class,34,34,0,34,22,2,0,92,0,0.575,0.0,0.0,8,0,8,0,0,0,10,0,0,0,5,3,3,2,0,0,2,0,56,196,9,3,0,1,0,137,81,49,1,64,3,0,0,15,128,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\test\java\com\linkedin\datahub\graphql\resolvers\assertion\DeleteAssertionResolverTest.java,com.linkedin.datahub.graphql.resolvers.assertion.DeleteAssertionResolverTest,class,10,10,0,10,5,1,0,28,0,0.3,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,2,0,2,0,0,2,0,10,73,0,0,0,0,0,7,15,27,0,27,0,0,0,2,51,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\auth-impl\src\test\java\com\datahub\authorization\fieldresolverprovider\EntityFieldResolverProviderBaseTest.java,com.datahub.authorization.fieldresolverprovider.EntityFieldResolverProviderBaseTest,class,6,13,7,6,2,1,0,8,1,0.0,0.0,0.0,2,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,1025,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\test\java\com\linkedin\datahub\graphql\resolvers\ingest\source\GetIngestionSourceResolverTest.java,com.linkedin.datahub.graphql.resolvers.ingest.source.GetIngestionSourceResolverTest,class,13,13,0,13,3,1,0,26,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,3,1,13,0,13,0,0,0,2,49,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-jobs\mce-consumer\src\main\java\com\linkedin\metadata\kafka\boot\MCPBootstrapManagerFactory.java,com.linkedin.metadata.kafka.boot.MCPBootstrapManagerFactory,class,14,14,0,14,1,1,0,1,0,0.33333334,NaN,NaN,1,0,0,0,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0,10,1,0,0,0,0,4,0,2,0,5,0,0,0,0,32,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-io\src\main\java\com\linkedin\metadata\search\ranker\SearchRanker.java,com.linkedin.metadata.search.ranker.SearchRanker,class,8,13,5,8,6,1,0,22,10,0.0,0.0,0.0,5,0,3,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,22,3,0,0,0,0,0,0,3,0,5,1,0,1,3,56,1025,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\main\java\com\linkedin\datahub\graphql\resolvers\ingest\secret\DeleteSecretResolver.java,com.linkedin.datahub.graphql.resolvers.ingest.secret.DeleteSecretResolver,class,8,8,0,8,4,1,0,10,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,3,24,2,0,0,1,0,4,0,4,0,4,3,0,0,1,48,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-io\src\main\java\com\linkedin\metadata\dao\throttle\ThrottleEvent.java,com.linkedin.metadata.dao.throttle.ThrottleEvent,class,6,14,8,6,21,1,0,41,16,0.5,0.0,0.0,9,3,7,2,0,0,7,0,0,0,2,0,0,0,0,2,0,0,12,38,11,0,7,0,4,0,7,1,0,11,1,0,0,8,47,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\auth-impl\src\main\java\com\datahub\authorization\DataHubAuthorizer.java,com.datahub.authorization.DataHubAuthorizer$PolicyRefreshRunnable,innerclass,8,8,0,8,10,1,0,20,3,0.6666667,NaN,NaN,3,0,1,2,0,0,1,0,0,0,5,0,0,5,0,0,5,0,1,52,1,2,2,3,0,3,0,9,0,13,3,0,0,1,71,8,3
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-io\src\test\java\com\linkedin\metadata\graph\dgraph\DgraphGraphServiceTest.java,com.linkedin.metadata.graph.dgraph.DgraphGraphServiceTest$Anonymous9$Anonymous10,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,-1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-io\src\test\java\com\linkedin\metadata\search\elasticsearch\GoldenElasticSearchTest.java,com.linkedin.metadata.search.elasticsearch.GoldenElasticSearchTest,class,11,11,0,11,1,3,0,1,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,7,0,0,0,0,0,2,0,0,0,2,0,0,0,0,14,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\factories\src\main\java\com\linkedin\gms\factory\auth\DataHubAuthorizerFactory.java,com.linkedin.gms.factory.auth.DataHubAuthorizerFactory,class,10,11,1,10,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0,9,1,0,0,0,0,6,1,1,0,4,0,0,0,0,24,1,0
