file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\utils\Formatting.java,io.papermc.generator.utils.Formatting,tryParseTrailingInt/1[java.lang.String],false,46,0,1,1,0,3,6,10,2,2,1,6,0,0,0,1,0,0,0,2,2,1,2,0,0,0,9,10,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\utils\Formatting.java,io.papermc.generator.utils.Formatting,"formatTagKey/2[java.lang.String,java.lang.String]",false,19,0,0,0,0,3,6,8,2,2,2,6,0,0,0,2,0,0,0,3,2,1,1,0,0,0,10,9,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\utils\Formatting.java,io.papermc.generator.utils.Formatting,"alphabeticKeyOrder/1[java.util.function.Function<T,java.lang.String>]",false,30,2,1,0,1,3,6,13,3,6,1,6,1,1,0,0,0,0,0,0,4,0,2,0,0,1,16,9,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\utils\Formatting.java,io.papermc.generator.utils.Formatting,Formatting/0,true,57,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\utils\Formatting.java,io.papermc.generator.utils.Formatting,formatKeyAsField/1[java.lang.String],false,15,0,2,2,0,1,3,3,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,9,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\EnchantmentKeys.java,io.papermc.paper.registry.keys.EnchantmentKeys,create/1[io.papermc.paper.registry.keys.Key],false,326,4,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\EnchantmentKeys.java,io.papermc.paper.registry.keys.EnchantmentKeys,EnchantmentKeys/0,true,323,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\BiomeKeys.java,io.papermc.paper.registry.keys.BiomeKeys,create/1[io.papermc.paper.registry.keys.Key],false,487,5,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,true
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\BiomeKeys.java,io.papermc.paper.registry.keys.BiomeKeys,BiomeKeys/0,true,477,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\test-plugin\src\main\java\io\papermc\testplugin\brigtests\Registration.java,io.papermc.testplugin.brigtests.Registration,Registration/0,true,33,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
