file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-commandline\src\main\java\org\flywaydb\commandline\logging\file\FileLogCreator.java,org.flywaydb.commandline.logging.file.FileLogCreator,class,7,9,2,7,5,1,0,7,0,0.16666667,0.0,0.0,3,1,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,3,24,1,0,0,1,0,4,0,4,1,3,1,0,0,0,28,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-core\src\main\java\org\flywaydb\core\internal\database\sqlite\SQLiteParser.java,org.flywaydb.core.internal.database.sqlite.SQLiteParser,class,6,7,1,6,8,2,0,4,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,4,1,1,0,1,1,0,0,0,35,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-gradle-plugin\src\main\java\org\flywaydb\gradle\task\FlywayUndoTask.java,org.flywaydb.gradle.task.FlywayUndoTask,class,2,3,1,2,2,3,0,2,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-database\flyway-database-derby\src\main\java\org\flywaydb\database\derby\DerbyConnection.java,org.flywaydb.database.derby.DerbyConnection,class,4,5,1,4,4,2,0,3,6,0.0,0.0,0.0,4,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,2,0,0,1,0,0,0,0,0,31,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-database\flyway-database-postgresql\src\main\java\org\flywaydb\database\postgresql\PostgreSQLSchema.java,org.flywaydb.database.postgresql.PostgreSQLSchema,class,8,12,4,8,49,2,0,29,171,0.0,0.0,0.0,19,0,1,10,8,0,9,0,0,0,0,0,0,0,0,0,0,0,1,153,15,20,1,0,0,100,2,25,20,22,3,0,0,0,146,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-database\flyway-gcp-bigquery\src\main\java\org\flywaydb\database\bigquery\BigQuerySchema.java,org.flywaydb.database.bigquery.BigQuerySchema,class,6,9,3,6,25,2,0,12,45,0.0,0.0,0.0,10,0,1,2,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,80,7,11,1,1,1,34,3,8,11,7,2,0,0,0,74,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-database\flyway-database-oracle\src\main\java\org\flywaydb\database\oracle\OracleResults.java,org.flywaydb.database.oracle.OracleResults,class,4,4,0,4,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-commandline\src\main\java\org\flywaydb\commandline\configuration\LegacyConfigurationManager.java,org.flywaydb.commandline.configuration.LegacyConfigurationManager,class,13,15,2,13,30,1,0,64,45,0.0,0.0,0.0,10,3,1,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,21,115,14,1,3,0,0,11,0,26,1,24,1,0,0,1,130,1,1
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-experimental\flyway-experimental-scanners\src\main\java\org\flywaydb\scanners\BaseSqlMigrationScanner.java,org.flywaydb.scanners.BaseSqlMigrationScanner,class,15,18,3,15,18,2,2,46,15,0.0,0.0,0.0,6,2,1,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,7,79,10,0,3,0,0,32,0,17,10,19,2,0,1,6,64,1025,5
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-core\src\main\java\org\flywaydb\core\internal\scanner\filesystem\DirectoryValidationResult.java,org.flywaydb.core.internal.scanner.filesystem.DirectoryValidationResult,enum,0,1,1,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-reports\src\main\java\org\flywaydb\reports\json\InfoResultDeserializer.java,org.flywaydb.reports.json.InfoResultDeserializer,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-core\src\main\java\org\flywaydb\core\extensibility\TelemetryPlugin.java,org.flywaydb.core.extensibility.TelemetryPlugin,interface,3,4,1,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-core\src\main\java\org\flywaydb\core\internal\configuration\models\PropertyResolver.java,org.flywaydb.core.internal.configuration.models.PropertyResolver,class,3,4,1,3,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\flyway\flyway-core\src\main\java\org\flywaydb\core\extensibility\ConfigurationExtension.java,org.flywaydb.core.extensibility.ConfigurationExtension,interface,4,16,12,4,6,1,0,3,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,1,0,0,0,1,0,1,1,0,0,0,23,1,0
